feature, execution_mode, start_time, cpu_id, cpu_cycles, instructions, cache_ref, cache_miss, ref_cpu_cycles_, block_read, block_write, memory_b, elapsed_us
tpch_q4_p2,1,1.59319E+15,26,170095717,480517168,384278,176204,55060,0,0,12288,55557
tpch_q4_p3,1,1.59319E+15,26,21590,12811,239,78,6,0,0,10304,6
tpch_q4_p4,1,1.59319E+15,26,2180,834,20,7,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,67477,113328,920,299,21,0,0,8208,27
tpch_q11_p2,1,1.59319E+15,26,298382,732371,1229,497,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19753953,60101743,34326,31306,6392,0,0,0,6433
tpch_q11_p4,1,1.59319E+15,26,23317814,71157474,53868,7792,7540,0,0,245760,7694
tpch_q11_p5,1,1.59319E+15,26,1675759,2094213,11920,2921,540,0,0,114688,540
tpch_q11_p6,1,1.59319E+15,26,56949,131212,510,74,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,47259,99699,879,137,39,0,0,8208,51
tpch_q5_p2,1,1.59319E+15,26,48378,116836,409,60,40,0,0,14400,50
tpch_q5_p3,1,1.59319E+15,26,3701669,10215290,14564,4797,1267,0,0,286720,1344
tpch_q5_p4,1,1.59319E+15,26,56215958,143738292,276055,52416,18201,0,0,2699264,18733
tpch_q5_p5,1,1.59319E+15,26,352014,926124,2865,60,113,0,0,65536,127
tpch_q5_p6,1,1.59319E+15,26,193248153,550729232,832417,266213,62452,0,0,14336,62852
tpch_q5_p7,1,1.59319E+15,26,17482,12651,251,61,5,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,3432,868,24,13,1,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19564407,69386763,31600,16067,6317,0,0,0,6360
tpch_q7_p1,1,1.59319E+15,26,97043,172285,1186,277,31,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3458017,9657859,9170,3004,1115,0,0,139264,1126
tpch_q7_p3,1,1.59319E+15,26,34975880,95237514,127998,6652,11347,0,0,1417216,11641
tpch_q7_p4,1,1.59319E+15,26,352181,924222,2840,311,113,0,0,65536,125
tpch_q7_p5,1,1.59319E+15,26,206711854,660143201,503696,231854,66991,0,0,24576,67846
tpch_q7_p6,1,1.59319E+15,26,16149,12644,282,104,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2547,842,24,11,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366563201,1164631622,1408959,689016,118538,0,0,47104,119397
tpch_q1_p2,1,1.59319E+15,26,19680,11522,258,163,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4397,954,41,36,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160692643,519668680,391406,272726,52197,0,0,0,52677
tpch_scan_lineitem_p1,1,1.59319E+15,26,344170181,1162530112,1932736,795684,111323,0,0,0,112265
tpch_q4_p1,1,1.59319E+15,26,37325945,123670519,100825,85453,12045,0,0,386560,12206
tpch_q4_p2,1,1.59319E+15,26,170074973,480517349,388839,175937,55021,0,0,12288,55488
tpch_q4_p3,1,1.59319E+15,26,21007,12811,222,62,6,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2286,834,21,3,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,67447,113414,856,287,21,0,0,8208,27
tpch_q11_p2,1,1.59319E+15,26,302307,732530,1211,497,97,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19714691,60101743,34002,31315,6388,0,0,0,6464
tpch_q11_p4,1,1.59319E+15,26,23331412,71157447,53985,7788,7560,0,0,245760,7682
tpch_q11_p5,1,1.59319E+15,26,1711189,2132966,11771,2894,551,0,0,114688,552
tpch_q11_p6,1,1.59319E+15,26,57512,131212,527,70,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,53683,99858,837,126,17,0,0,8208,22
tpch_q5_p2,1,1.59319E+15,26,51765,116995,443,73,16,0,0,14400,20
tpch_q5_p3,1,1.59319E+15,26,3753654,10215291,14582,4803,1211,0,0,286720,1283
tpch_q5_p4,1,1.59319E+15,26,56409791,143738132,281043,52245,18245,0,0,2699264,18797
tpch_q5_p5,1,1.59319E+15,26,346454,926124,2842,91,111,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193061913,550729232,812239,265871,62416,0,0,14336,62861
tpch_q5_p7,1,1.59319E+15,26,14233,12651,233,60,4,0,0,10304,4
tpch_q5_p8,1,1.59319E+15,26,2338,868,22,12,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19586501,69386763,31551,16210,6337,0,0,0,6440
tpch_q7_p1,1,1.59319E+15,26,97403,172285,1138,267,31,0,0,24608,37
tpch_q7_p2,1,1.59319E+15,26,3460419,9657700,9183,3071,1116,0,0,139264,1127
tpch_q7_p3,1,1.59319E+15,26,34998393,95237355,135150,6519,11298,0,0,1417216,11497
tpch_q7_p4,1,1.59319E+15,26,348385,924222,2840,308,112,0,0,65536,123
tpch_q7_p5,1,1.59319E+15,26,206794524,660143201,505323,227307,66907,0,0,24576,67553
tpch_q7_p6,1,1.59319E+15,26,16361,12644,272,67,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2775,842,32,16,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,366392617,1164631535,1411587,688781,118479,0,0,47104,119336
tpch_q1_p2,1,1.59319E+15,26,23150,11608,270,163,7,0,0,45088,8
tpch_q1_p3,1,1.59319E+15,26,5880,954,45,39,1,0,0,0,2
tpch_q6_p1,1,1.59319E+15,26,160831917,519668680,389585,272348,52003,0,0,0,52500
tpch_scan_lineitem_p1,1,1.59319E+15,26,343421619,1162530111,1930062,794722,111118,0,0,0,112010
tpch_q4_p1,1,1.59319E+15,26,37216972,123670519,100849,85477,12026,0,0,386560,12157
tpch_q4_p2,1,1.59319E+15,26,169904791,480517349,391196,176045,54955,0,0,12288,55424
tpch_q4_p3,1,1.59319E+15,26,22889,12811,237,63,7,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2359,834,26,8,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,69183,113598,923,296,23,0,0,8208,30
tpch_q11_p2,1,1.59319E+15,26,299516,732371,1197,479,103,0,0,9216,108
tpch_q11_p3,1,1.59319E+15,26,19755623,60101744,34094,31308,6401,0,0,0,6486
tpch_q11_p4,1,1.59319E+15,26,23319674,71157408,54776,7805,7579,0,0,245760,7763
tpch_q11_p5,1,1.59319E+15,26,1702126,2111158,11589,2885,548,0,0,114688,549
tpch_q11_p6,1,1.59319E+15,26,63373,131212,545,53,20,0,0,0,20
tpch_q5_p1,1,1.59319E+15,26,54267,99858,885,128,17,0,0,8208,22
tpch_q5_p2,1,1.59319E+15,26,51473,116842,408,66,16,0,0,14400,21
tpch_q5_p3,1,1.59319E+15,26,3705196,10215132,14515,4749,1195,0,0,286720,1234
tpch_q5_p4,1,1.59319E+15,26,56545303,143738027,277612,52128,18274,0,0,2699264,18733
tpch_q5_p5,1,1.59319E+15,26,348175,926283,2796,87,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193084741,550729233,808510,266435,62456,0,0,14336,63023
tpch_q5_p7,1,1.59319E+15,26,20388,12651,244,79,6,0,0,10304,6
tpch_q5_p8,1,1.59319E+15,26,3134,868,33,16,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19564811,69386763,31502,16396,6325,0,0,0,6365
tpch_q7_p1,1,1.59319E+15,26,97462,172444,1189,282,31,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3470292,9657859,9011,3028,1119,0,0,139264,1130
tpch_q7_p3,1,1.59319E+15,26,34958266,95237355,135647,6631,11287,0,0,1417216,11483
tpch_q7_p4,1,1.59319E+15,26,352053,924063,2795,309,113,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206777587,660143205,503555,228722,66915,0,0,24576,67588
tpch_q7_p6,1,1.59319E+15,26,16381,12664,283,78,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2917,850,24,13,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,366179944,1164631539,1408995,687597,118385,0,0,47104,119349
tpch_q1_p2,1,1.59319E+15,26,21435,11608,268,168,6,0,0,45088,7
tpch_q1_p3,1,1.59319E+15,26,4802,954,43,39,1,0,0,0,2
tpch_q6_p1,1,1.59319E+15,26,160778520,519668680,390622,272513,52260,0,0,0,52754
tpch_scan_lineitem_p1,1,1.59319E+15,26,343282619,1162530112,1927567,796225,110941,0,0,0,111748
tpch_q4_p1,1,1.59319E+15,26,37316527,123669894,101065,85407,12054,0,0,386560,12210
tpch_q4_p2,1,1.59319E+15,26,169904302,480517168,390448,176174,55052,0,0,12288,55632
tpch_q4_p3,1,1.59319E+15,26,24478,12811,246,72,7,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2138,834,25,9,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,68591,113169,871,285,22,0,0,8208,28
tpch_q11_p2,1,1.59319E+15,26,302482,732530,1179,462,97,0,0,9216,102
tpch_q11_p3,1,1.59319E+15,26,19786200,60101744,33973,31298,6395,0,0,0,6435
tpch_q11_p4,1,1.59319E+15,26,23311352,71157537,53799,7834,7527,0,0,245760,7618
tpch_q11_p5,1,1.59319E+15,26,1706758,2124252,11679,2910,550,0,0,114688,550
tpch_q11_p6,1,1.59319E+15,26,57684,131212,572,95,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,53798,99699,830,125,17,0,0,8208,23
tpch_q5_p2,1,1.59319E+15,26,51208,116995,415,56,16,0,0,14400,21
tpch_q5_p3,1,1.59319E+15,26,3705482,10215032,14477,4807,1195,0,0,286720,1226
tpch_q5_p4,1,1.59319E+15,26,56495736,143738292,282931,52622,18247,0,0,2699264,18762
tpch_q5_p5,1,1.59319E+15,26,349241,926124,2850,82,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,192897322,550729233,805847,266038,62411,0,0,14336,62970
tpch_q5_p7,1,1.59319E+15,26,13925,12651,249,59,4,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2986,868,22,15,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19538126,69386806,31492,16485,6311,0,0,0,6383
tpch_q7_p1,1,1.59319E+15,26,100342,172642,1209,286,32,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3462240,9657859,9131,2999,1116,0,0,139264,1127
tpch_q7_p3,1,1.59319E+15,26,34970051,95237514,134966,6643,11297,0,0,1417216,11494
tpch_q7_p4,1,1.59319E+15,26,351098,924063,2841,310,113,0,0,65536,125
tpch_q7_p5,1,1.59319E+15,26,206657893,660143201,504863,229485,66937,0,0,24576,67653
tpch_q7_p6,1,1.59319E+15,26,15144,12644,272,88,4,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,3112,842,32,21,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366571167,1164631535,1416064,688808,118549,0,0,47104,119576
tpch_q1_p2,1,1.59319E+15,26,20689,11608,267,167,6,0,0,45088,7
tpch_q1_p3,1,1.59319E+15,26,4580,954,41,35,1,0,0,0,2
tpch_q6_p1,1,1.59319E+15,26,160725920,519668680,391203,274038,52235,0,0,0,52723
tpch_scan_lineitem_p1,1,1.59319E+15,26,343222447,1162530111,1930204,796466,110976,0,0,0,111826
tpch_q4_p1,1,1.59319E+15,26,37330809,123670360,101048,85502,12091,0,0,386560,12301
tpch_q4_p2,1,1.59319E+15,26,169944375,480517349,379883,175993,54938,0,0,12288,55351
tpch_q4_p3,1,1.59319E+15,26,24871,12811,206,62,7,0,0,10304,8
tpch_q4_p4,1,1.59319E+15,26,2185,834,21,10,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,66654,113414,855,269,21,0,0,8208,27
tpch_q11_p2,1,1.59319E+15,26,299410,732530,1243,517,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19692272,60101744,34220,31272,6353,0,0,0,6394
tpch_q11_p4,1,1.59319E+15,26,23344670,71157537,53438,7788,7535,0,0,245760,7626
tpch_q11_p5,1,1.59319E+15,26,1702997,2144917,11671,2915,549,0,0,114688,549
tpch_q11_p6,1,1.59319E+15,26,58442,131212,572,75,18,0,0,0,19
tpch_q5_p1,1,1.59319E+15,26,55110,99699,867,149,17,0,0,8208,23
tpch_q5_p2,1,1.59319E+15,26,52580,116995,453,60,16,0,0,14400,21
tpch_q5_p3,1,1.59319E+15,26,3692917,10215290,14456,4807,1191,0,0,286720,1223
tpch_q5_p4,1,1.59319E+15,26,56258975,143738133,277091,52167,18201,0,0,2699264,18734
tpch_q5_p5,1,1.59319E+15,26,347098,926283,2847,83,111,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193256754,550729233,819109,266317,62532,0,0,14336,63113
tpch_q5_p7,1,1.59319E+15,26,14406,12651,238,52,4,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2519,868,27,17,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19540106,69386766,31531,16346,6313,0,0,0,6351
tpch_q7_p1,1,1.59319E+15,26,98258,172464,1185,279,31,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3477526,9657721,9280,2992,1139,0,0,139264,1186
tpch_q7_p3,1,1.59319E+15,26,34948591,95237488,134918,6631,11315,0,0,1417216,11543
tpch_q7_p4,1,1.59319E+15,26,349916,924222,2854,310,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206720253,660143286,504884,229112,66790,0,0,24576,67209
tpch_q7_p6,1,1.59319E+15,26,17302,12559,270,67,5,0,0,20512,8
tpch_q7_p7,1,1.59319E+15,26,3758,842,28,14,1,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366232348,1164631397,1416508,688381,118503,0,0,47104,119477
tpch_q1_p2,1,1.59319E+15,26,20828,11522,271,165,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4683,954,42,34,1,0,0,0,2
tpch_q6_p1,1,1.59319E+15,26,160839071,519668680,389619,274123,52163,0,0,0,52553
tpch_scan_lineitem_p1,1,1.59319E+15,26,343425040,1162530111,1927465,795269,111112,0,0,0,112051
tpch_q4_p1,1,1.59319E+15,26,37291382,123670743,101161,85441,12034,0,0,386560,12162
tpch_q4_p2,1,1.59319E+15,26,169860801,480517349,382101,175822,54907,0,0,12288,55320
tpch_q4_p3,1,1.59319E+15,26,24244,12811,229,61,7,0,0,10304,8
tpch_q4_p4,1,1.59319E+15,26,2304,834,24,11,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,68868,113469,901,283,22,0,0,8208,29
tpch_q11_p2,1,1.59319E+15,26,300756,732371,1267,491,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19699817,60101743,34322,31312,6362,0,0,0,6401
tpch_q11_p4,1,1.59319E+15,26,23307542,71157386,53582,7779,7528,0,0,245760,7623
tpch_q11_p5,1,1.59319E+15,26,1714547,2133588,11788,2922,552,0,0,114688,553
tpch_q11_p6,1,1.59319E+15,26,61209,131213,538,33,19,0,0,0,42
tpch_q5_p1,1,1.59319E+15,26,54012,99858,861,144,18,0,0,8208,24
tpch_q5_p2,1,1.59319E+15,26,51370,116836,388,54,16,0,0,14400,20
tpch_q5_p3,1,1.59319E+15,26,3715021,10215389,14452,4767,1208,0,0,286720,1271
tpch_q5_p4,1,1.59319E+15,26,56354823,143737972,272766,52060,18202,0,0,2699264,18666
tpch_q5_p5,1,1.59319E+15,26,347964,926283,2918,86,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193170681,550729232,832172,265926,62501,0,0,14336,63015
tpch_q5_p7,1,1.59319E+15,26,17416,12651,244,83,5,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2760,868,25,15,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19555562,69386806,31428,15868,6327,0,0,0,6414
tpch_q7_p1,1,1.59319E+15,26,86582,172581,1171,280,71,0,0,24608,89
tpch_q7_p2,1,1.59319E+15,26,3457950,9657787,9252,2939,1255,0,0,139264,1303
tpch_q7_p3,1,1.59319E+15,26,34902824,95237642,131505,6503,11261,0,0,1417216,11433
tpch_q7_p4,1,1.59319E+15,26,350569,924063,2829,292,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206637436,660143201,508267,226496,66807,0,0,24576,67322
tpch_q7_p6,1,1.59319E+15,26,14878,12644,261,75,4,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2531,842,28,11,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,365907481,1164631398,1409681,687832,118348,0,0,47104,119371
tpch_q1_p2,1,1.59319E+15,26,20096,11522,267,167,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4498,954,41,34,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160852552,519668680,390126,274081,52006,0,0,0,52414
tpch_scan_lineitem_p1,1,1.59319E+15,26,343249975,1162530111,1929666,796314,111052,0,0,0,112050
tpch_q4_p1,1,1.59319E+15,26,37309358,123670585,100200,85468,12080,0,0,386560,12245
tpch_q4_p2,1,1.59319E+15,26,170011281,480517348,389563,176278,54965,0,0,12288,55451
tpch_q4_p3,1,1.59319E+15,26,21847,12811,231,65,6,0,0,10304,6
tpch_q4_p4,1,1.59319E+15,26,2586,834,22,10,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,67941,113371,892,288,21,0,0,8208,28
tpch_q11_p2,1,1.59319E+15,26,303799,732371,1361,500,99,0,0,9216,123
tpch_q11_p3,1,1.59319E+15,26,19711797,60101967,34234,31302,6383,0,0,0,6432
tpch_q11_p4,1,1.59319E+15,26,23321071,71157386,53810,7788,7537,0,0,245760,7628
tpch_q11_p5,1,1.59319E+15,26,1709301,2154754,11802,2864,551,0,0,114688,572
tpch_q11_p6,1,1.59319E+15,26,56743,131212,548,54,19,0,0,0,20
tpch_q5_p1,1,1.59319E+15,26,47177,99699,837,125,39,0,0,8208,51
tpch_q5_p2,1,1.59319E+15,26,48314,116836,439,78,40,0,0,14400,49
tpch_q5_p3,1,1.59319E+15,26,3707611,10215291,14565,4784,1262,0,0,286720,1344
tpch_q5_p4,1,1.59319E+15,26,56183457,143738248,275715,52571,18192,0,0,2699264,18724
tpch_q5_p5,1,1.59319E+15,26,348211,926124,2838,86,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193033709,550729233,818856,266179,62387,0,0,14336,62900
tpch_q5_p7,1,1.59319E+15,26,15309,12651,251,94,4,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2503,868,28,15,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19565411,69386763,31461,15833,6345,0,0,0,6424
tpch_q7_p1,1,1.59319E+15,26,98071,172285,1194,289,31,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3465041,9658255,9146,3023,1117,0,0,139264,1128
tpch_q7_p3,1,1.59319E+15,26,34993418,95237247,135258,6556,11346,0,0,1417216,11591
tpch_q7_p4,1,1.59319E+15,26,350367,924222,2846,318,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206707622,660143201,504965,228911,66839,0,0,24576,67431
tpch_q7_p6,1,1.59319E+15,26,15115,12644,262,70,4,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2685,842,25,11,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,365365482,1164631535,1411321,687998,118181,0,0,47104,119200
tpch_q1_p2,1,1.59319E+15,26,20726,11608,278,171,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,5006,954,41,35,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160912660,519668680,391309,273915,52242,0,0,0,52809
tpch_scan_lineitem_p1,1,1.59319E+15,26,343092558,1162530111,1928621,796719,111035,0,0,0,112127
tpch_q4_p1,1,1.59319E+15,26,37257646,123670743,101222,85444,12029,0,0,386560,12189
tpch_q4_p2,1,1.59319E+15,26,170009590,480517349,387917,176395,55131,0,0,12288,55831
tpch_q4_p3,1,1.59319E+15,26,26362,12811,225,62,8,0,0,10304,8
tpch_q4_p4,1,1.59319E+15,26,2203,834,23,5,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,69193,113371,859,269,22,0,0,8208,28
tpch_q11_p2,1,1.59319E+15,26,299934,732530,1380,512,103,0,0,9216,108
tpch_q11_p3,1,1.59319E+15,26,19737122,60101880,34273,31333,6415,0,0,0,6526
tpch_q11_p4,1,1.59319E+15,26,23330174,71157578,54523,7805,7548,0,0,245760,7670
tpch_q11_p5,1,1.59319E+15,26,1684030,2083877,11761,2863,543,0,0,114688,543
tpch_q11_p6,1,1.59319E+15,26,56990,131212,582,75,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,53704,99858,834,139,17,0,0,8208,22
tpch_q5_p2,1,1.59319E+15,26,53144,117219,412,55,17,0,0,14400,26
tpch_q5_p3,1,1.59319E+15,26,3739279,10215067,14503,4742,1206,0,0,286720,1244
tpch_q5_p4,1,1.59319E+15,26,56278963,143738132,280062,52675,18177,0,0,2699264,18636
tpch_q5_p5,1,1.59319E+15,26,346403,926124,2777,85,111,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,192970117,550729233,798778,266759,62387,0,0,14336,62885
tpch_q5_p7,1,1.59319E+15,26,16628,12651,247,50,5,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2699,868,25,13,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19562134,69386763,31515,16370,6319,0,0,0,6359
tpch_q7_p1,1,1.59319E+15,26,100529,172285,1212,279,32,0,0,24608,39
tpch_q7_p2,1,1.59319E+15,26,3457223,9657924,9150,3106,1115,0,0,139264,1126
tpch_q7_p3,1,1.59319E+15,26,35016618,95237355,136897,6577,11318,0,0,1417216,11560
tpch_q7_p4,1,1.59319E+15,26,347822,924222,2864,328,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206618396,660143201,503916,228938,66872,0,0,24576,67509
tpch_q7_p6,1,1.59319E+15,26,16343,12644,278,61,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2681,842,26,15,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,367889674,1164631535,1413951,688326,118909,0,0,47104,119883
tpch_q1_p2,1,1.59319E+15,26,21000,11608,271,162,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4654,954,45,39,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160878928,519668680,390771,274099,52108,0,0,0,52618
tpch_scan_lineitem_p1,1,1.59319E+15,26,343289665,1162530111,1929329,796647,110970,0,0,0,111913
tpch_q4_p1,1,1.59319E+15,26,37285706,123670743,100975,85519,12050,0,0,386560,12182
tpch_q4_p2,1,1.59319E+15,26,170255188,480517349,396358,176179,55117,0,0,12288,55641
tpch_q4_p3,1,1.5932E+15,26,24571,12811,245,76,7,0,0,10304,8
tpch_q4_p4,1,1.5932E+15,26,2581,834,22,8,0,0,0,0,0
tpch_q11_p1,1,1.5932E+15,26,67442,113212,850,286,21,0,0,8208,28
tpch_q11_p2,1,1.5932E+15,26,297533,732371,1205,493,95,0,0,9216,100
tpch_q11_p3,1,1.5932E+15,26,19751109,60101968,34155,31286,6381,0,0,0,6454
tpch_q11_p4,1,1.5932E+15,26,23331286,71157474,54045,7773,7535,0,0,245760,7658
tpch_q11_p5,1,1.5932E+15,26,1692824,2108910,11721,2861,545,0,0,114688,545
tpch_q11_p6,1,1.5932E+15,26,59754,131212,482,64,19,0,0,0,19
tpch_q5_p1,1,1.5932E+15,26,55386,99858,884,141,17,0,0,8208,23
tpch_q5_p2,1,1.5932E+15,26,51766,116836,436,68,16,0,0,14400,20
tpch_q5_p3,1,1.5932E+15,26,3695531,10215132,14518,4764,1192,0,0,286720,1231
tpch_q5_p4,1,1.5932E+15,26,56469959,143738132,279214,51948,18254,0,0,2699264,18681
tpch_q5_p5,1,1.5932E+15,26,350707,926283,2869,104,113,0,0,65536,126
tpch_q5_p6,1,1.5932E+15,26,192999331,550729233,817421,266441,62382,0,0,14336,62817
tpch_q5_p7,1,1.5932E+15,26,16393,12651,246,86,5,0,0,10304,5
tpch_q5_p8,1,1.5932E+15,26,2570,868,20,11,0,0,0,0,0
tpch_scan_orders_p1,1,1.5932E+15,26,19601866,69386763,31465,16323,6342,0,0,0,6414
tpch_q7_p1,1,1.5932E+15,26,97570,172444,1202,281,31,0,0,24608,38
tpch_q7_p2,1,1.5932E+15,26,3461209,9658083,9089,2998,1116,0,0,139264,1127
tpch_q7_p3,1,1.5932E+15,26,34912023,95237355,131489,6615,11301,0,0,1417216,11481
tpch_q7_p4,1,1.5932E+15,26,350057,924063,2861,336,112,0,0,65536,124
tpch_q7_p5,1,1.5932E+15,26,206730213,660143201,504249,229492,66893,0,0,24576,67498
tpch_q7_p6,1,1.5932E+15,26,16530,12644,277,64,5,0,0,20512,5
tpch_q7_p7,1,1.5932E+15,26,3283,842,26,14,0,0,0,0,1
tpch_q1_p1,1,1.5932E+15,26,366060482,1164631622,1411679,687729,118374,0,0,47104,119333
tpch_q1_p2,1,1.5932E+15,26,22138,11522,272,166,7,0,0,45088,7
tpch_q1_p3,1,1.5932E+15,26,4648,954,44,37,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,160850149,519668680,391236,272921,52050,0,0,0,52579
tpch_scan_lineitem_p1,1,1.5932E+15,26,344072308,1162530111,1932782,796302,111310,0,0,0,112263
tpch_q4_p1,1,1.5932E+15,26,37291425,123670584,101317,85424,12055,0,0,386560,12248
tpch_q4_p2,1,1.5932E+15,26,170059997,480517349,389272,176747,55042,0,0,12288,55566
tpch_q4_p3,1,1.5932E+15,26,22992,12811,265,74,7,0,0,10304,7
tpch_q4_p4,1,1.5932E+15,26,2190,834,18,3,0,0,0,0,1
tpch_q11_p1,1,1.5932E+15,26,54443,113212,836,280,45,0,0,8208,57
tpch_q11_p2,1,1.5932E+15,26,291422,732754,1275,496,235,0,0,9216,253
tpch_q11_p3,1,1.5932E+15,26,19753067,60101744,34435,31311,6389,0,0,0,6435
tpch_q11_p4,1,1.5932E+15,26,23335555,71157537,55504,7865,7554,0,0,245760,7684
tpch_q11_p5,1,1.5932E+15,26,1699138,2130380,11725,2887,548,0,0,114688,548
tpch_q11_p6,1,1.5932E+15,26,58572,131212,552,110,18,0,0,0,18
tpch_q5_p1,1,1.5932E+15,26,54477,99699,893,137,18,0,0,8208,24
tpch_q5_p2,1,1.5932E+15,26,51810,116995,442,67,17,0,0,14400,22
tpch_q5_p3,1,1.5932E+15,26,3712765,10215032,14605,4766,1207,0,0,286720,1253
tpch_q5_p4,1,1.5932E+15,26,56385179,143738292,280344,52981,18246,0,0,2699264,18856
tpch_q5_p5,1,1.5932E+15,26,349529,926124,2905,80,112,0,0,65536,126
tpch_q5_p6,1,1.5932E+15,26,193165943,550729233,810632,268793,62499,0,0,14336,63100
tpch_q5_p7,1,1.5932E+15,26,14828,12651,245,78,4,0,0,10304,4
tpch_q5_p8,1,1.5932E+15,26,2663,868,24,9,0,0,0,0,0
tpch_scan_orders_p1,1,1.5932E+15,26,19564087,69386763,31523,16807,6332,0,0,0,6372
tpch_q7_p1,1,1.5932E+15,26,100427,172285,1183,284,32,0,0,24608,39
tpch_q7_p2,1,1.5932E+15,26,3463548,9658083,9124,3066,1117,0,0,139264,1128
tpch_q7_p3,1,1.5932E+15,26,35007363,95237514,136839,6733,11320,0,0,1417216,11547
tpch_q7_p4,1,1.5932E+15,26,352066,924063,2774,318,113,0,0,65536,125
tpch_q7_p5,1,1.5932E+15,26,206634647,660143201,505495,229816,66792,0,0,24576,67307
